depto	hogar	orden	zona	puntaje_sisben_3	llave	CORTE	FEX	PER001	PER002B	PER003	PER004	PER005	PER006	PER007	PER008	PER009	PER010	PER011	PER012	PER013A	PER014A	PER015	PER016
91	1	2	1	51.52	0054	DIC2016	14.950391645	2	4	2	1	1	0	2	2	2	1	2	0	2	1	0	1
91	1	3	1	51.52	0054	DIC2016	14.950391645	2	3	3	2	0	0	2	2	2	2	2	0	1	0	0	2
91	1	4	1	51.52	0054	DIC2016	14.950391645	1	2	3	2	0	0	2	2	2	2	1	4	2	3	0	2
91	2	1	1	40.23	0054	DIC2016	14.950391645	2	4	1	2	0	0	2	2	4	1	2	0	2	1	0	1
91	2	2	1	40.23	0054	DIC2016	14.950391645	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
91	2	3	1	40.23	0054	DIC2016	14.950391645	1	3	3	2	0	0	2	2	4	2	2	0	2	0	0	2
91	1	1	2	14.85	0055	DIC2016	14.950391645	1	3	1	1	2	0	2	2	4	2	2	0	2	1	0	1
91	1	2	2	14.85	0055	DIC2016	14.950391645	2	3	2	1	1	0	2	2	4	1	1	4	2	3	0	2
91	1	3	2	14.85	0055	DIC2016	14.950391645	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
91	1	4	2	14.85	0055	DIC2016	14.950391645	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
91	1	1	1	23.95	0056	DIC2016	14.950391645	2	4	1	1	2	0	2	2	4	1	2	0	1	4	0	2
91	1	2	1	23.95	0056	DIC2016	14.950391645	1	4	2	1	1	0	2	2	4	2	2	0	2	1	0	1
91	1	3	1	23.95	0056	DIC2016	14.950391645	1	3	3	1	11	0	2	2	4	2	1	4	2	3	0	2
91	1	4	1	23.95	0056	DIC2016	14.950391645	1	2	3	2	0	0	2	2	4	2	2	0	2	0	0	2
91	1	5	1	23.95	0056	DIC2016	14.950391645	2	2	3	2	0	0	2	2	4	2	2	0	1	0	0	2
91	1	6	1	23.95	0056	DIC2016	14.950391645	2	2	3	2	0	0	2	2	4	2	1	4	1	3	0	2
91	1	7	1	23.95	0056	DIC2016	14.950391645	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
91	1	8	1	23.95	0056	DIC2016	14.950391645	2	1	4	2	0	5	2	2	0	2	2	0	1	0	0	2
91	1	9	1	23.95	0056	DIC2016	14.950391645	1	1	4	2	0	0	2	2	0	2	2	0	1	0	0	2
91	1	10	1	23.95	0056	DIC2016	14.950391645	2	1	4	2	0	5	2	2	0	2	2	0	1	0	0	2
91	1	11	1	23.95	0056	DIC2016	14.950391645	2	3	7	1	3	0	2	2	0	1	2	0	2	4	0	2
91	1	12	1	23.95	0056	DIC2016	14.950391645	2	1	4	2	0	11	2	2	0	2	2	0	1	0	0	2
91	1	13	1	23.95	0056	DIC2016	14.950391645	1	1	4	2	0	6	2	2	0	2	2	0	1	0	0	2
91	1	1	1	15.78	0057	DIC2016	14.950391645	2	4	1	1	0	0	2	2	4	1	2	0	1	4	0	1
91	1	2	1	15.78	0057	DIC2016	14.950391645	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
91	1	3	1	15.78	0057	DIC2016	14.950391645	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
91	1	4	1	15.78	0057	DIC2016	14.950391645	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
91	1	5	1	15.78	0057	DIC2016	14.950391645	1	3	15	2	0	0	2	2	4	2	2	0	1	1	0	1
91	1	6	1	15.78	0057	DIC2016	14.950391645	1	1	15	2	0	5	2	2	0	2	2	0	1	0	0	2
91	1	7	1	15.78	0057	DIC2016	14.950391645	1	1	15	2	0	5	2	2	4	2	2	0	1	0	0	2
91	1	8	1	15.78	0057	DIC2016	14.950391645	2	3	13	1	0	0	2	2	4	1	2	0	2	4	0	2
91	1	9	1	15.78	0057	DIC2016	14.950391645	1	1	15	2	0	8	2	2	4	2	1	4	1	3	0	2
91	1	10	1	15.78	0057	DIC2016	14.950391645	2	1	15	2	0	8	2	2	4	2	1	4	1	3	0	2
91	1	11	1	15.78	0057	DIC2016	14.950391645	1	1	11	2	0	8	2	2	0	2	2	0	1	0	0	2
91	1	12	1	15.78	0057	DIC2016	14.950391645	2	2	3	2	0	0	2	2	0	2	2	0	1	0	0	2
91	2	1	1	22.8	0057	DIC2016	14.950391645	2	4	1	2	0	0	2	2	4	1	2	0	1	1	0	1
91	2	2	1	22.8	0057	DIC2016	14.950391645	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
91	2	3	1	22.8	0057	DIC2016	14.950391645	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
91	2	4	1	22.8	0057	DIC2016	14.950391645	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
91	2	5	1	22.8	0057	DIC2016	14.950391645	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
91	2	6	1	22.8	0057	DIC2016	14.950391645	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
91	2	7	1	22.8	0057	DIC2016	14.950391645	1	3	6	1	8	0	2	2	0	2	2	0	2	1	0	1
91	2	8	1	22.8	0057	DIC2016	14.950391645	2	3	13	1	7	0	2	2	0	1	2	0	2	4	0	2
91	2	9	1	22.8	0057	DIC2016	14.950391645	2	2	11	2	0	8	2	2	0	2	1	4	2	3	0	2
91	2	10	1	22.8	0057	DIC2016	14.950391645	1	1	11	2	0	8	2	2	0	2	2	0	1	0	0	2
91	1	1	1	31.74	0058	DIC2016	14.950391645	2	3	1	2	0	0	2	2	0	2	2	0	2	1	0	1
91	1	1	1	41.13	0059	DIC2016	14.950391645	1	4	1	1	2	0	2	2	0	2	2	0	1	1	0	1
91	1	2	1	41.13	0059	DIC2016	14.950391645	2	4	2	1	1	0	2	2	4	1	2	0	2	1	0	1
91	1	3	1	41.13	0059	DIC2016	14.950391645	2	3	3	2	0	0	2	2	4	2	1	4	2	3	0	2
91	1	4	1	41.13	0059	DIC2016	14.950391645	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
91	1	1	1	22.95	0060	DIC2016	14.950391645	2	4	1	2	0	0	2	2	4	1	2	0	2	1	0	1
91	1	2	1	22.95	0060	DIC2016	14.950391645	1	4	6	2	0	0	2	2	0	2	2	0	2	1	0	1
91	1	3	1	22.95	0060	DIC2016	14.950391645	2	3	3	2	0	0	2	2	4	2	2	0	2	1	0	1
91	1	4	1	22.95	0060	DIC2016	14.950391645	1	3	3	1	5	0	2	2	4	2	2	0	2	1	0	1
91	1	5	1	22.95	0060	DIC2016	14.950391645	2	3	7	1	4	0	2	2	4	1	2	0	2	4	0	2
91	1	6	1	22.95	0060	DIC2016	14.950391645	1	1	4	2	0	5	2	2	4	2	2	0	1	0	0	2
91	1	7	1	22.95	0060	DIC2016	14.950391645	2	1	4	2	0	5	2	2	1	2	2	0	1	0	0	2
91	1	8	1	22.95	0060	DIC2016	14.950391645	2	4	6	2	0	0	2	2	0	1	2	0	2	4	0	2
91	1	9	1	22.95	0060	DIC2016	14.950391645	2	4	14	2	0	0	2	2	0	2	2	0	1	0	0	2
91	1	1	1	15.32	0061	DIC2016	14.950391645	1	3	1	1	2	0	2	2	4	2	2	0	1	1	0	1
91	1	2	1	15.32	0061	DIC2016	14.950391645	2	3	2	1	1	0	2	2	4	1	2	0	1	4	0	2
91	1	3	1	15.32	0061	DIC2016	14.950391645	2	2	3	2	0	0	2	2	4	2	1	4	1	3	0	2
91	1	4	1	15.32	0061	DIC2016	14.950391645	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
91	1	5	1	15.32	0061	DIC2016	14.950391645	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
91	1	6	1	15.32	0061	DIC2016	14.950391645	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
91	1	7	1	15.32	0061	DIC2016	14.950391645	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
91	1	8	1	15.32	0061	DIC2016	14.950391645	2	4	10	2	0	0	2	2	0	1	2	0	1	0	0	2
91	1	1	1	45.4	0062	DIC2016	14.950391645	2	3	1	1	0	0	2	2	2	1	2	0	2	1	0	1
91	1	2	1	45.4	0062	DIC2016	14.950391645	2	1	3	2	0	0	2	2	2	2	1	4	1	3	0	2
91	1	3	1	45.4	0062	DIC2016	14.950391645	2	1	3	2	0	0	2	2	2	2	1	2	1	3	0	2
91	1	1	1	54.82	0063	DIC2016	14.950391645	1	4	1	1	2	0	2	2	0	2	2	0	1	1	0	1
91	1	2	1	54.82	0063	DIC2016	14.950391645	2	4	2	1	1	0	2	2	0	1	2	0	2	1	0	1
91	1	3	1	54.82	0063	DIC2016	14.950391645	2	2	3	2	0	0	2	2	3	2	1	4	2	3	0	2
91	1	4	1	54.82	0063	DIC2016	14.950391645	1	1	4	2	0	0	2	2	3	2	1	4	1	3	0	2
91	1	5	1	54.82	0063	DIC2016	14.950391645	2	1	4	2	0	0	2	2	3	2	1	4	1	3	0	2
91	1	1	1	66.72	0064	DIC2016	14.950391645	2	4	1	2	0	0	2	2	2	1	2	0	2	1	0	1
91	1	1	1	44.9	0065	DIC2016	14.950391645	2	4	1	2	0	0	2	2	4	1	2	0	2	1	0	1
91	1	2	1	44.9	0065	DIC2016	14.950391645	2	3	3	2	0	0	2	2	1	2	2	0	2	1	0	1
91	1	3	1	44.9	0065	DIC2016	14.950391645	2	3	3	2	0	0	2	2	3	2	1	4	2	3	0	2
91	1	4	1	44.9	0065	DIC2016	14.950391645	1	1	4	2	0	3	2	2	0	2	2	0	1	0	0	2
91	1	5	1	44.9	0065	DIC2016	14.950391645	1	1	4	2	0	3	2	2	0	2	2	0	1	0	0	2
91	1	1	1	13.35	0066	DIC2016	14.950391645	2	4	1	2	0	0	2	2	4	1	1	4	2	1	0	1
91	1	2	1	13.35	0066	DIC2016	14.950391645	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
91	1	3	1	13.35	0066	DIC2016	14.950391645	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
91	1	4	1	13.35	0066	DIC2016	14.950391645	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
91	1	6	1	13.35	0066	DIC2016	14.950391645	2	1	4	2	0	5	2	2	4	2	2	0	1	0	0	2
91	1	1	1	21.29	0067	DIC2016	14.950391645	2	3	1	2	0	0	2	2	0	2	2	0	2	0	0	1
91	1	1	1	21.37	0068	DIC2016	14.950391645	1	4	1	1	2	0	2	2	4	2	2	0	2	1	0	1
91	1	2	1	21.37	0068	DIC2016	14.950391645	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	2
91	1	3	1	21.37	0068	DIC2016	14.950391645	2	3	3	2	0	0	2	2	4	2	1	4	2	3	0	2
91	1	4	1	21.37	0068	DIC2016	14.950391645	2	2	3	2	0	0	2	2	4	1	1	4	1	3	0	2
91	1	5	1	21.37	0068	DIC2016	14.950391645	2	1	4	2	0	4	2	2	4	2	2	0	1	0	0	2
91	1	6	1	21.37	0068	DIC2016	14.950391645	1	2	3	2	0	0	2	2	4	2	1	4	1	3	0	2
91	1	7	1	21.37	0068	DIC2016	14.950391645	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
91	1	8	1	21.37	0068	DIC2016	14.950391645	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
91	1	9	1	21.37	0068	DIC2016	14.950391645	1	4	11	2	0	0	2	2	0	2	2	0	2	0	0	2
91	1	10	1	21.37	0068	DIC2016	14.950391645	2	4	11	1	0	0	2	2	0	1	2	0	2	1	0	1
91	1	11	1	21.37	0068	DIC2016	14.950391645	2	2	14	2	0	10	2	2	0	2	1	4	2	3	0	2
91	1	1	1	16.69	0069	DIC2016	14.950391645	2	3	1	1	0	0	2	2	4	1	2	0	2	4	0	1
91	1	2	1	16.69	0069	DIC2016	14.950391645	2	1	3	2	0	0	2	2	4	2	1	1	1	3	0	2
91	1	3	1	16.69	0069	DIC2016	14.950391645	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
91	1	1	1	59.2	0070	DIC2016	14.950391645	1	3	1	2	0	0	2	2	1	2	2	0	2	1	0	1
91	1	1	1	37.16	0071	DIC2016	14.950391645	2	4	1	2	0	0	2	2	4	1	2	0	2	4	0	2
91	1	2	1	37.16	0071	DIC2016	14.950391645	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
91	1	3	1	37.16	0071	DIC2016	14.950391645	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
91	1	4	1	37.16	0071	DIC2016	14.950391645	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
91	1	5	1	37.16	0071	DIC2016	14.950391645	1	3	3	2	0	0	2	2	4	2	2	0	2	1	0	1
91	1	1	1	56.45	0072	DIC2016	14.950391645	1	4	1	1	2	0	2	2	4	2	2	0	2	1	0	1
91	1	2	1	56.45	0072	DIC2016	14.950391645	2	3	2	1	1	0	2	2	4	1	2	0	2	4	0	2
91	1	1	1	33.93	0073	DIC2016	14.950391645	1	4	1	1	2	0	2	2	4	2	2	0	1	1	0	1
91	1	2	1	33.93	0073	DIC2016	14.950391645	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	2
91	1	3	1	33.93	0073	DIC2016	14.950391645	1	3	3	2	0	0	2	2	4	2	2	0	2	0	0	1
91	1	4	1	33.93	0073	DIC2016	14.950391645	2	3	3	2	0	0	2	2	4	2	1	6	2	3	0	2
91	1	5	1	33.93	0073	DIC2016	14.950391645	2	3	3	2	0	0	2	2	4	2	1	4	2	3	0	2
91	1	6	1	33.93	0073	DIC2016	14.950391645	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
91	1	7	1	33.93	0073	DIC2016	14.950391645	1	1	4	2	0	3	2	2	0	2	2	0	1	0	0	2
91	1	1	1	17.33	0074	DIC2016	14.950391645	1	3	1	1	2	0	2	2	4	2	2	0	2	1	0	1
91	1	2	1	17.33	0074	DIC2016	14.950391645	2	3	2	1	1	0	2	2	4	1	1	6	2	4	0	2
91	1	3	1	17.33	0074	DIC2016	14.950391645	1	1	3	2	0	0	2	2	4	2	1	1	1	3	0	2
91	1	4	1	17.33	0074	DIC2016	14.950391645	1	3	15	2	0	0	2	2	0	2	2	0	2	1	0	1
91	1	5	1	17.33	0074	DIC2016	14.950391645	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
91	1	1	1	19.85	0075	DIC2016	14.950391645	1	3	1	1	2	0	2	2	0	2	2	0	2	1	0	1
91	1	2	1	19.85	0075	DIC2016	14.950391645	2	4	2	1	1	0	2	2	0	1	2	0	2	4	0	2
91	1	3	1	19.85	0075	DIC2016	14.950391645	1	2	3	2	0	0	2	2	0	2	1	4	1	3	0	2
91	1	4	1	19.85	0075	DIC2016	14.950391645	1	1	3	2	0	0	2	2	0	2	1	4	1	3	0	2
91	1	1	1	19.95	0076	DIC2016	14.950391645	1	3	1	1	2	0	2	2	1	2	2	0	2	1	0	1
91	1	2	1	19.95	0076	DIC2016	14.950391645	2	3	2	1	1	0	2	2	1	2	2	0	2	4	0	2
91	1	3	1	19.95	0076	DIC2016	14.950391645	2	1	15	2	0	0	2	2	1	2	1	4	1	3	0	2
91	1	4	1	19.95	0076	DIC2016	14.950391645	1	1	3	2	0	0	2	2	1	2	2	0	1	0	0	2
91	1	5	1	19.95	0076	DIC2016	14.950391645	2	4	15	1	14	0	2	2	1	1	2	0	1	4	0	2
91	1	6	1	19.95	0076	DIC2016	14.950391645	2	2	15	2	0	5	2	2	1	2	1	4	2	3	0	2
91	1	7	1	19.95	0076	DIC2016	14.950391645	2	3	15	1	12	0	2	2	4	1	2	0	2	4	0	2
91	1	8	1	19.95	0076	DIC2016	14.950391645	1	1	15	2	0	7	2	2	4	2	1	4	1	3	0	2
91	1	9	1	19.95	0076	DIC2016	14.950391645	2	3	6	1	10	0	2	2	4	1	2	0	2	4	0	2
91	1	10	1	19.95	0076	DIC2016	14.950391645	1	3	13	1	9	0	2	2	4	2	2	0	2	1	0	1
91	1	11	1	19.95	0076	DIC2016	14.950391645	2	1	11	2	0	9	2	2	0	2	2	0	1	0	0	2
91	1	12	1	19.95	0076	DIC2016	14.950391645	1	4	15	1	7	0	2	2	0	2	2	0	2	0	0	2
91	1	13	1	19.95	0076	DIC2016	14.950391645	2	1	15	2	0	7	2	2	0	2	2	0	1	0	0	2
91	1	14	1	19.95	0076	DIC2016	14.950391645	1	4	15	1	5	0	2	2	0	2	2	0	2	0	0	1
91	1	15	1	19.95	0076	DIC2016	14.950391645	2	1	15	2	0	0	2	2	0	2	2	0	1	0	0	2
91	1	1	1	33.07	0077	DIC2016	14.950391645	1	4	1	1	2	0	2	2	1	2	2	0	2	1	0	1
91	1	2	1	33.07	0077	DIC2016	14.950391645	2	3	2	1	1	0	2	2	1	1	2	0	2	1	0	1
91	1	3	1	33.07	0077	DIC2016	14.950391645	1	2	3	2	0	0	2	2	1	2	1	4	2	3	0	2
91	1	4	1	33.07	0077	DIC2016	14.950391645	2	2	3	2	0	0	2	2	1	2	1	4	2	3	0	2
91	1	5	1	33.07	0077	DIC2016	14.950391645	1	1	3	2	0	0	2	2	1	2	1	4	1	3	0	2
91	1	6	1	33.07	0077	DIC2016	14.950391645	1	1	3	2	0	0	2	2	1	2	2	0	1	0	0	2
91	1	1	1	44.13	0078	DIC2016	14.950391645	2	3	1	1	2	0	2	2	4	1	1	6	2	4	0	2
91	1	2	1	44.13	0078	DIC2016	14.950391645	1	3	2	1	1	0	2	2	4	2	2	0	2	1	0	1
91	1	3	1	44.13	0078	DIC2016	14.950391645	1	1	3	2	0	0	2	2	0	2	1	4	2	3	0	2
91	1	4	1	44.13	0078	DIC2016	14.950391645	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
91	1	1	1	26.92	0079	DIC2016	14.950391645	1	4	1	1	2	0	2	2	4	2	2	0	1	0	0	2
91	1	2	1	26.92	0079	DIC2016	14.950391645	2	3	2	1	1	0	2	2	4	1	2	0	1	1	0	1
91	1	3	1	26.92	0079	DIC2016	14.950391645	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
91	1	4	1	26.92	0079	DIC2016	14.950391645	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
91	1	5	1	26.92	0079	DIC2016	14.950391645	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
91	1	6	1	26.92	0079	DIC2016	14.950391645	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
91	1	7	1	26.92	0079	DIC2016	14.950391645	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
91	1	8	1	26.92	0079	DIC2016	14.950391645	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
91	1	9	1	26.92	0079	DIC2016	14.950391645	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
91	1	10	1	26.92	0079	DIC2016	14.950391645	2	3	15	2	0	0	2	2	2	1	2	0	2	1	0	1
91	1	11	1	26.92	0079	DIC2016	14.950391645	1	1	15	2	0	10	2	2	0	2	1	4	1	3	0	2
91	1	12	1	26.92	0079	DIC2016	14.950391645	1	2	15	2	0	10	2	2	3	2	1	4	1	3	0	2
91	1	1	1	50.26	0080	DIC2016	14.950391645	1	4	1	1	2	0	2	2	2	2	2	0	2	1	0	1
91	1	2	1	50.26	0080	DIC2016	14.950391645	2	3	2	1	1	0	2	2	2	1	2	0	2	1	0	1
91	1	3	1	50.26	0080	DIC2016	14.950391645	2	2	3	2	0	0	2	2	2	2	1	4	2	3	0	2
91	1	4	1	50.26	0080	DIC2016	14.950391645	2	1	3	2	0	0	2	2	2	2	1	4	1	3	0	2
91	1	1	1	57.91	0081	DIC2016	14.950391645	1	4	1	1	2	0	2	2	1	2	2	0	2	1	0	1
91	1	1	1	43.85	0082	DIC2016	14.950391645	1	3	1	2	0	0	2	2	4	2	1	4	2	3	0	1
91	1	2	1	43.85	0082	DIC2016	14.950391645	2	3	6	2	0	0	2	2	4	1	2	0	2	0	0	2
91	1	3	1	43.85	0082	DIC2016	14.950391645	2	2	6	2	0	2	2	2	4	2	1	4	2	3	0	2
91	1	1	1	13.73	0083	DIC2016	14.950391645	1	4	1	1	0	0	2	2	3	2	2	0	2	1	0	1
91	1	2	1	13.73	0083	DIC2016	14.950391645	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
91	1	3	1	13.73	0083	DIC2016	14.950391645	1	2	15	2	0	0	2	2	0	2	1	4	1	3	0	2
91	1	4	1	13.73	0083	DIC2016	14.950391645	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
91	1	1	1	22.82	0084	DIC2016	14.950391645	2	4	1	1	8	0	2	2	0	1	2	0	1	1	0	1
91	1	2	1	22.82	0084	DIC2016	14.950391645	2	2	3	2	0	0	2	2	4	2	1	6	2	3	0	2
91	1	3	1	22.82	0084	DIC2016	14.950391645	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
91	1	4	1	22.82	0084	DIC2016	14.950391645	1	1	3	2	0	0	2	2	0	2	1	4	2	3	0	2
91	1	5	1	22.82	0084	DIC2016	14.950391645	1	1	3	2	0	0	2	2	0	2	1	4	1	3	0	2
91	1	6	1	22.82	0084	DIC2016	14.950391645	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
91	1	7	1	22.82	0084	DIC2016	14.950391645	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
91	1	8	1	22.82	0084	DIC2016	14.950391645	1	4	2	1	1	0	2	2	0	2	2	0	1	0	0	2
91	1	1	1	49.39	0085	DIC2016	14.950391645	1	4	1	1	2	0	2	2	4	2	2	0	2	1	0	1
91	1	2	1	49.39	0085	DIC2016	14.950391645	2	4	2	1	1	0	2	2	4	1	2	0	2	4	0	2
91	1	3	1	49.39	0085	DIC2016	14.950391645	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
91	2	1	1	39.94	0085	DIC2016	14.950391645	2	3	1	2	0	0	2	2	0	2	2	0	2	1	0	1
91	3	1	1	27.85	0085	DIC2016	14.950391645	1	4	1	1	2	0	2	2	0	2	2	0	2	1	0	1
91	3	2	1	27.85	0085	DIC2016	14.950391645	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	2
91	3	3	1	27.85	0085	DIC2016	14.950391645	1	3	3	2	0	0	2	2	0	2	2	0	2	1	0	1
91	3	4	1	27.85	0085	DIC2016	14.950391645	2	3	3	2	0	0	2	2	4	2	2	0	1	0	0	2
91	3	5	1	27.85	0085	DIC2016	14.950391645	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
91	3	6	1	27.85	0085	DIC2016	14.950391645	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
91	1	1	1	21.57	0086	DIC2016	14.950391645	2	3	1	1	3	0	2	2	0	1	2	0	2	4	0	2
91	1	2	1	21.57	0086	DIC2016	14.950391645	2	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
91	1	3	1	21.57	0086	DIC2016	14.950391645	1	3	2	1	1	0	2	2	0	2	2	0	1	1	0	1
91	1	1	1	53.13	0087	DIC2016	14.950391645	1	4	1	1	2	0	2	2	0	2	2	0	2	1	0	1
91	1	2	1	53.13	0087	DIC2016	14.950391645	2	3	2	1	1	0	2	2	0	1	2	0	2	1	0	1
91	1	3	1	53.13	0087	DIC2016	14.950391645	1	1	3	2	0	0	2	2	0	2	1	4	1	3	0	2
91	1	4	1	53.13	0087	DIC2016	14.950391645	2	2	3	2	0	0	2	2	0	2	1	4	2	3	0	2
91	1	1	1	29.09	0088	DIC2016	14.950391645	1	4	1	1	2	0	2	2	4	2	2	0	1	1	0	1
91	1	2	1	29.09	0088	DIC2016	14.950391645	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	2
91	1	3	1	29.09	0088	DIC2016	14.950391645	2	2	3	1	6	0	2	2	4	2	1	4	2	3	0	2
91	1	4	1	29.09	0088	DIC2016	14.950391645	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
91	1	5	1	29.09	0088	DIC2016	14.950391645	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
91	1	6	1	29.09	0088	DIC2016	14.950391645	1	3	7	1	3	0	2	2	0	2	2	0	2	1	0	1
91	1	7	1	29.09	0088	DIC2016	14.950391645	2	1	4	2	0	3	2	2	0	2	2	0	1	0	0	2
91	1	1	1	57.59	0089	DIC2016	14.950391645	1	4	1	1	2	0	2	2	2	2	2	0	2	1	0	1
91	1	2	1	57.59	0089	DIC2016	14.950391645	2	3	2	1	1	0	2	2	2	1	2	0	2	0	0	2
91	1	3	1	57.59	0089	DIC2016	14.950391645	2	1	3	2	0	0	2	2	2	2	1	2	1	3	0	2
91	1	4	1	57.59	0089	DIC2016	14.950391645	1	1	3	2	0	0	2	2	2	2	1	4	1	3	0	2
91	1	1	1	37.83	0090	DIC2016	14.950391645	2	4	1	1	0	0	2	2	2	1	2	0	1	4	0	1
91	1	2	1	37.83	0090	DIC2016	14.950391645	2	1	4	2	0	0	2	2	0	2	1	4	1	3	0	2
91	2	1	1	51.48	0090	DIC2016	14.950391645	2	4	1	2	0	0	2	2	0	1	1	6	2	1	0	1
91	1	1	1	34.94	0091	DIC2016	14.950391645	1	4	1	1	2	0	2	2	0	2	2	0	2	0	0	2
91	1	2	1	34.94	0091	DIC2016	14.950391645	2	4	2	1	1	0	2	2	0	1	2	0	2	4	0	2
91	1	3	1	34.94	0091	DIC2016	14.950391645	1	2	3	2	0	0	2	2	0	2	1	4	2	3	0	2
91	2	1	1	34.25	0091	DIC2016	14.950391645	2	3	1	2	0	0	2	2	0	2	2	0	2	4	0	2
91	1	1	1	16.13	0092	DIC2016	14.950391645	1	4	1	1	2	0	2	2	4	2	2	0	2	1	0	1
91	1	2	1	16.13	0092	DIC2016	14.950391645	2	4	2	1	1	0	2	2	0	1	2	0	1	4	0	2
91	1	3	1	16.13	0092	DIC2016	14.950391645	1	2	3	2	0	0	2	2	0	2	1	4	2	3	0	1
91	1	4	1	16.13	0092	DIC2016	14.950391645	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	1
91	1	5	1	16.13	0092	DIC2016	14.950391645	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	1
91	1	6	1	16.13	0092	DIC2016	14.950391645	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	1
91	1	7	1	16.13	0092	DIC2016	14.950391645	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	1
91	1	1	1	23.91	0093	DIC2016	14.950391645	2	4	1	1	2	0	2	2	4	1	2	0	1	1	0	1
91	1	2	1	23.91	0093	DIC2016	14.950391645	1	4	2	1	1	0	2	2	4	2	2	0	2	1	0	1
91	1	3	1	23.91	0093	DIC2016	14.950391645	1	3	3	2	0	0	2	2	4	2	2	0	1	1	0	1
91	1	4	1	23.91	0093	DIC2016	14.950391645	1	3	3	2	0	0	2	2	4	2	1	4	2	3	0	2
91	1	5	1	23.91	0093	DIC2016	14.950391645	2	3	3	2	0	0	2	2	4	2	2	0	2	0	0	2
91	1	6	1	23.91	0093	DIC2016	14.950391645	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
91	1	7	1	23.91	0093	DIC2016	14.950391645	1	3	3	2	0	0	2	2	4	2	2	0	1	0	0	2
91	1	8	1	23.91	0093	DIC2016	14.950391645	1	2	3	2	0	0	2	2	4	2	2	0	2	0	0	2
91	1	9	1	23.91	0093	DIC2016	14.950391645	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
91	2	1	1	19.65	0093	DIC2016	14.950391645	2	3	1	1	2	0	2	2	4	1	2	0	1	4	0	2
91	2	2	1	19.65	0093	DIC2016	14.950391645	1	3	2	1	1	0	2	2	4	2	2	0	1	1	0	1
